"tree" "sp" "Y" "X" "elev" "fullname" "mlim" "DBH" "FL2010" "FL2014" "FL2015" "dead" "mort" "Xm" "Ym" "FL" "N" "E" "S" "W" "seedlings" "NFC" "sBA" "GI" "HF" "GI_II" "HF_II" "FL_inst" "GI_Tor" "HF_Tor" "GI_III" "HF_III" "GI_IV"
"4990" "11JSXAN16" "Sxan" 5.856416667 117.9458167 18.04109 "Shorea_xanthophylla" 30 33 0 1 1 "0" 0 483.0328 371.522 NA NA NA NA NA NA 9.39443629443906 45.4443065384912 26.1506005487158 184.897640767714 0.792442440870177 5.60295881114284 NA 0.798430831820036 5.68603502716249 0.0220965924180888 0.080649176354083 1.03049071475488
"4991" "11JSXAN17" "Sxan" 5.8565 117.9458333 17 "Shorea_xanthophylla" 30 31.5 1 1 1 "0" 0 484.8551 380.738 NA NA NA NA NA NA 7.3845105796285 45.4443065384912 27.7689464043477 219.136954447455 0.881553854106276 6.95672871261762 NA 0.887130182927753 7.03583635267796 0.0233836758713343 0.100365299799771 1.46579027585561
"4992" "11JSXAN18" "Sxan" 5.856033333 117.9466667 16.5523 "Shorea_xanthophylla" 30 66 1 1 0 "0" 0 577.2102 329.3005 NA NA NA NA NA NA 37.9973186602824 45.4443065384912 13.0178187610434 295.737649460433 0.197239678197628 4.48087347667322 NA 0.203621291770405 4.55762479439463 0.00425504710932256 0.0588787809071716 0.300292463674479
"4993" "11JSXAN19" "Sxan" 5.856616667 117.94615 16 "Shorea_xanthophylla" 30 70 0 1 0 "0" 0 519.8961 393.6954 NA NA NA NA NA NA 30.536084036142 45.4443065384912 21.3226662519032 1965.44667015394 0.304609517884332 28.0778095736276 NA 0.309034362495568 28.1418859402948 0.00686361583541869 0.352621124853578 0.441245471727828
"4994" "11JSXAN2" "Sxan" 5.8555 117.9453167 20 "Shorea_xanthophylla" 30 49.5 1 1 NA "0" 0 427.8469 270.0853 NA NA NA NA NA NA 8.25297259488898 45.4443065384912 34.9179094731918 250.885375820039 0.705412312589733 5.06839143070786 NA 0.72058826888217 5.23412436868773 0.0188676918050693 0.0688339364712485 1.21764229412266
"4995" "11JSXAN3" "Sxan" 5.855583333 117.9453 19.95847 "Shorea_xanthophylla" 30 35 0 NA 0 "DEAD2012" 1 425.9825 279.2952 NA NA NA NA NA NA 9.39671460514746 45.4443065384912 32.0410538838015 181.254973826447 0.915458682394328 5.17871353789849 NA 0.929624529060523 5.33739338813926 0.0204011017257936 0.0693546285332102 1.03202157476575
"4996" "11JSXAN4" "Sxan" 5.855066667 117.9451167 18 "Shorea_xanthophylla" 30 35 1 NA 1 "0" 0 405.7849 222.1403 NA NA NA NA NA NA 46.6202043372559 45.4443065384912 6.10826618760623 207.084331597721 0.174521891074464 5.91669518850633 NA 0.197392680384091 6.14210332810349 0.00406450199420068 0.0718464327650337 0.642780895707345
"4997" "11JSXAN5" "Sxan" 5.855033333 117.9456833 17 "Shorea_xanthophylla" 30 31.5 1 0 1 "0" 0 468.5212 218.5606 "Once" 0 1 0 2 3 24.0306059826789 45.4443065384912 6.64320382072141 135.007235672299 0.210895359387981 4.28594398959681 "Once" 0.231853828487594 4.48993978682391 0.00479264612974225 0.0535770015856665 0.313773930811578
"4998" "11JSXAN6" "Sxan" 5.855216667 117.9455667 19 "Shorea_xanthophylla" 30 44.3 1 1 0 "0" 0 455.5779 238.8076 "Prior" 0 1 2 2 5 24.0306059826789 45.4443065384912 10.2688288284989 208.105315865528 0.231802005157989 4.6976369269871 "Twice07" 0.250121175224505 4.88281092092212 0.00581372929633863 0.0605500501740842 0.357816495102982
"4999" "11JSXAN7" "Sxan" 5.855716667 117.9465333 21.23394 "Shorea_xanthophylla" 30 50.2 1 0 0 "0" 0 562.5001 294.2661 "Prior" 0 0 0 0 0 37.9973186602824 45.4443065384912 9.1698624274528 181.759173057817 0.182666582220175 3.62070065852225 "Twice07" 0.191790102034548 3.72367521482344 0.00376405386584062 0.0464431773457623 0.270829765109901
"5000" "11JSXAN8" "Sxan" 5.85545 117.9459833 24 "Shorea_xanthophylla" 30 41.8 0 0 NA "0" 0 501.6576 264.6817 NA NA NA NA NA NA 19.8467238820762 45.4443065384912 11.2116913407871 519.209623743145 0.268222280880073 12.4212828646685 NA 0.281766948518602 12.565011212985 0.00630127141422596 0.153826635541285 0.400317688377746
"5001" "11JSXAN9" "Sxan" 5.85565 117.94585 23 "Shorea_xanthophylla" 30 40 0 NA NA "DEAD2012" 1 486.8623 286.7682 NA NA NA NA NA NA 8.25299377985148 45.4443065384912 30.7641378165598 357.726968875857 0.769103445413994 8.94317422189643 NA 0.780718561635222 9.07277035685343 0.0187678929573617 0.115482943925378 0.920336710159338
"5002" "11KSXAN1" "Sxan" 5.856483333 117.9473667 22 "Shorea_xanthophylla" 30 36 1 0 0 "0" 0 654.6254 379.1816 NA NA NA NA NA NA 54.0238834150271 45.4443065384912 8.8973269953819 151.085640484266 0.247147972093942 4.19682334678516 NA 0.250066475440997 4.23562920967402 0.00520159819585094 0.0546522028353959 0.444500173036388
"5003" "11KSXAN2" "Sxan" 5.85665 117.9472 22 "Shorea_xanthophylla" 30 47 0 0 0 "0" 0 636.1384 397.5766 NA NA NA NA NA NA 26.0795934400707 45.4443065384912 18.5768090681288 1276.35095267378 0.395251256768698 27.1564032483783 NA 0.397795405440041 27.1924755543562 0.00846773478830435 0.338164804732121 1.23004927258531
"5004" "11KSXAN3" "Sxan" 5.8567 117.9472333 19 "Shorea_xanthophylla" 30 32 0 0 0 "0" 0 639.8159 403.1106 NA NA NA NA NA NA 28.1410435351891 45.4443065384912 13.317344923192 203.746823937286 0.41616702884975 6.36708824804019 NA 0.41851868702619 6.40104753951926 0.00886988644662584 0.0812447544008217 1.59059031126175
"5005" "11KSXAN4" "Sxan" 5.85655 117.9468833 25 "Shorea_xanthophylla" 30 60 1 1 1 "0" 0 601.0943 386.4618 NA NA NA NA NA NA 54.0238834150271 45.4443065384912 14.7212635892078 194.007378021963 0.245354393153464 3.23345630036604 NA 0.248685259014606 3.27972167294297 0.00526536061862275 0.0418383993176293 0.87513528154953
"5006" "11KSXAN5" "Sxan" 5.856483333 117.9468333 28.43113 "Shorea_xanthophylla" 30 41.4 0 1 0 "0" 0 595.5711 379.082 NA NA NA NA NA NA 9.2177647117144 45.4443065384912 38.9091255352833 164.521784175602 0.939833950127616 3.9739561395073 NA 0.943497067660578 4.02393693442334 0.0167585013945652 0.0541489338317331 1.06495783238033
"5007" "11KSXAN7" "Sxan" 5.855983333 117.9483167 24 "Shorea_xanthophylla" 30 38 1 0 0 "0" 0 759.8961 324.0809 NA NA NA NA NA NA 12.3746553608611 45.4443065384912 15.342232705716 171.401790317094 0.403742965939895 4.5105734293972 NA 0.408352159946703 4.56268428050054 0.00893784433775639 0.0697761774606539 0.455619472253945
"5008" "11KSXAN8" "Sxan" 5.856033333 117.9482167 26 "Shorea_xanthophylla" 30 44.8 1 0 1 "0" 0 748.8154 329.59 NA NA NA NA NA NA 12.3746553608611 45.4443065384912 16.4090500892138 239.321032761982 0.366273439491379 5.34198733843709 NA 0.370656808244374 5.3918519378495 0.00909119945597899 0.0840703877280887 0.420702405200498
"5009" "11LSXAN1" "Sxan" 5.85665 117.9488167 36 "Shorea_xanthophylla" 30 43 0 0 0 "0" 0 815.1281 397.8788 NA NA NA NA NA NA 92.1775670562329 45.4443065384912 5.88708944333188 387.820691865328 0.136909056821672 9.01908585733321 NA 0.138121469661267 9.03292172027534 0.00299311286049271 0.134802454200552 0.186276374388305
"5010" "11MSxan1" "Sxan" 5.855833333 117.9511833 7 "Shorea_xanthophylla" 30 33.5 0 1 0 "0" 0 1077.2944 308.0342 NA NA NA NA NA NA 48.3999170552962 45.4443065384912 5.71930830321891 136.352761210826 0.170725620991609 4.07023167793511 NA 0.175787769859082 4.12151238139606 0.00368400324327677 0.0552056264071069 0.226507071310675
"5011" "11MSxan2" "Sxan" 5.85525 117.95095 11 "Shorea_xanthophylla" 30 37 1 1 0 "0" 0 1051.5742 243.4992 NA NA NA NA NA NA 9.22440280990989 45.4443065384912 29.6528507517555 138.718960096861 0.801428398696094 3.74916108369895 NA 0.811436926511286 3.85507980855484 0.0157946993450179 0.055146124647539 1.25689044946541
"5012" "11MSxan3" "Sxan" 5.855233333 117.95085 10 "Shorea_xanthophylla" 30 50 0 0 0 "0" 0 1040.506 241.6378 NA NA NA NA NA NA 5.21280059083477 45.4443065384912 118.305624905187 284.04629397126 2.36611249810374 5.6809258794252 NA 2.37633947354309 5.78937817008767 0.0481488889963363 0.0932485604181209 2.42729811871453
"5013" "11MSxan4" "Sxan" 5.8552 117.9508833 9 "Shorea_xanthophylla" 30 51.9 1 1 1 "0" 0 1044.199 237.9588 NA NA NA NA NA NA 9.22440280990989 45.4443065384912 31.9661247187121 194.136165437936 0.615917624637999 3.7405812223109 NA 0.626505821524442 3.85293198327793 0.0155563435895483 0.0572230407086999 2.5176155839301
"5014" "11MSxan5" "Sxan" 5.855016667 117.9510833 6 "Shorea_xanthophylla" 30 45.9 1 1 0 "0" 0 1066.376 217.7276 NA NA NA NA NA NA 29.7198359652159 45.4443065384912 12.3760711564919 216.990488575884 0.269631179879999 4.72746162474692 NA 0.282296446336353 4.86264761941166 0.00565448505606082 0.0597548561021263 0.369872339283551
"5015" "11MSxan6" "Sxan" 5.8555 117.9514667 6 "Shorea_xanthophylla" 30 40.9 1 1 0 "0" 0 1108.733 271.2352 NA NA NA NA NA NA 10.7482168646869 45.4443065384912 20.3247397386722 124.75813996084 0.496937401923526 3.05032127043618 NA 0.504609470611297 3.12913786290623 0.0127585399943585 0.0440513817747962 0.581186659454036
"5016" "11MSxan7" "Sxan" 5.855416667 117.9514167 7 "Shorea_xanthophylla" 30 33 1 1 0 "0" 0 1103.2129 262.0128 NA NA NA NA NA NA 10.7482168646869 45.4443065384912 18.8479441871934 101.640373208419 0.571149823854345 3.08001130934603 NA 0.579505234378023 3.16669994045617 0.01289174129378 0.0439093601458878 0.650246257084304
"5017" "11NSxan1" "Sxan" 5.85665 117.9527833 13 "Shorea_xanthophylla" 30 37 1 0 1 "0" 0 1254.2823 398.6225 NA NA NA NA NA NA 77.5110051320818 45.4443065384912 4.84440697353012 132.951703440165 0.130929918203517 3.59328928216661 NA 0.135243575926746 3.62557964546183 0.00282370138518553 0.0453483308461097 0.171079090378343
"5018" "11NSxan10" "Sxan" 5.85575 117.9519833 9 "Shorea_xanthophylla" 30 72.9 1 1 1 "0" 0 1165.8806 298.9713 NA NA NA NA NA NA 9.21782601535062 45.4443065384912 52.3023031567546 269.81969798759 0.717452718199652 3.70123042506983 NA 0.723814310307612 3.76256210213423 0.0157158283958621 0.0529093501293997 0.904787268320311
"5019" "11NSxan11" "Sxan" 5.855816667 117.9519333 12 "Shorea_xanthophylla" 30 45 1 0 1 "0" 0 1160.3324 306.3324 NA NA NA NA NA NA 9.21782601535062 45.4443065384912 47.0302456382965 182.612939505412 1.04511656973992 4.05806532234249 NA 1.05097677432378 4.11436733867698 0.0157630110809796 0.0529432920242369 1.24394618562622
"5020" "11NSxan12" "Sxan" 5.855916667 117.9517667 12.64576 "Shorea_xanthophylla" 30 45.7 0 0 1 "0" 0 1141.8689 317.3568 NA NA NA NA NA NA 21.5043769407711 45.4443065384912 16.8877897420956 1266.40878851404 0.369535880571019 27.711352046259 NA 0.374564155076527 27.7598559366491 0.00747196661543152 0.331672757769896 0.437468803053831
"5021" "11NSxan13" "Sxan" 5.855533333 117.9520667 7 "Shorea_xanthophylla" 30 55 0 0 1 "0" 0 1175.1547 275.033 NA NA NA NA NA NA 25.6719913075898 45.4443065384912 21.6528196430505 592.309180023892 0.393687629873646 10.7692578186162 NA 0.401674026455259 10.8480326417791 0.00737071263249756 0.135126041772847 0.455440539970968
"5022" "11NSxan14" "Sxan" 5.855266667 117.95205 7.66022 "Shorea_xanthophylla" 30 41.8 1 0 0 "0" 0 1173.3557 245.5481 NA NA NA NA NA NA 22.1426317543993 45.4443065384912 15.0291202137931 177.780946168317 0.359548330473519 4.25313268345255 NA 0.369731854316165 4.35694092423143 0.00640428770254094 0.0547757586488817 0.472363067540163
"5023" "11NSxan15" "Sxan" 5.855033333 117.9518167 5 "Shorea_xanthophylla" 30 74.5 1 0 1 "0" 0 1147.57 219.7077 NA NA NA NA NA NA 26.0588147470372 45.4443065384912 25.8062863374674 373.267736385105 0.346393105200905 5.01030518637725 NA 0.358760348869251 5.1403649064372 0.00665102332738341 0.0711169532515746 0.413312575209621
"5024" "11NSxan16" "Sxan" 5.855266667 117.95185 9 "Shorea_xanthophylla" 30 60.3 1 NA NA "DEAD2014" 1 1151.2131 245.5106 NA NA NA NA NA NA 22.1426317543993 45.4443065384912 23.9649221608044 365.576065005494 0.397428228205712 6.06262131020719 NA 0.407411671345218 6.16552398548103 0.00766471245283496 0.070634941235264 0.488680295890499
"5025" "11NSxan2" "Sxan" 5.855733333 117.9529 14 "Shorea_xanthophylla" 30 79.1 1 1 1 "0" 0 1267.3745 297.3008 NA NA NA NA NA NA 5.83428896105152 45.4443065384912 121.815802363349 456.167643627106 1.54002278588305 5.76697400287112 NA 1.548278947917 5.84207047758482 0.0335010958096785 0.0871412685052466 1.61453040694827
"5026" "11NSxan3" "Sxan" 5.855716667 117.95295 16 "Shorea_xanthophylla" 30 46 1 0 1 "0" 0 1272.9133 295.4676 NA NA NA NA NA NA 5.83428896105152 45.4443065384912 115.884621631471 262.526529387238 2.51923090503198 5.70709846493996 NA 2.52771378919598 5.78427160864002 0.0336802144589066 0.0733047489694952 2.60187631450103
"5027" "11NSxan4" "Sxan" 5.85565 117.95325 8 "Shorea_xanthophylla" 30 40.8 1 1 0 "0" 0 1306.1398 288.1535 NA NA NA NA NA NA 34.0219981932092 45.4443065384912 8.78493427434207 148.57924498759 0.215317016527992 3.64164816146055 NA 0.22503639710642 3.72974744673669 0.00419129460994082 0.0478698523699716 0.615710800063707
"5028" "11NSxan5" "Sxan" 5.855583333 117.9533333 6 "Shorea_xanthophylla" 30 35.3 0 1 0 "0" 0 1315.3748 280.7987 NA NA NA NA NA NA 11.8058590555422 45.4443065384912 16.4112572213197 119.286877758904 0.464908136581295 3.37923166455819 NA 0.475300807322887 3.47406161430463 0.0105964795774974 0.0474889960332814 0.636045796417136
"5029" "11NSxan6" "Sxan" 5.855483333 117.9532167 7 "Shorea_xanthophylla" 30 40 0 0 0 "0" 0 1302.4844 269.7211 NA NA NA NA NA NA 18.7913628809127 45.4443065384912 12.1482297469218 111.302111507206 0.303705743673046 2.78255278768016 NA 0.314445245129094 2.88255545547075 0.00650152954970942 0.0373605344434388 0.458928747768734
"5030" "11NSxan7" "Sxan" 5.855983333 117.953 6 "Shorea_xanthophylla" 30 45 1 1 1 "0" 0 1278.399 324.9588 NA NA NA NA NA NA 29.7742265097561 45.4443065384912 12.1308392452927 127.372361811639 0.269574205450948 2.83049692914754 NA 0.276730578681367 2.89259521791735 0.00508712099341868 0.0359579800029254 0.33108859132111
"5031" "11NSxan8" "Sxan" 5.856016667 117.9522667 23 "Shorea_xanthophylla" 30 35.2 0 1 0 "0" 0 1197.2067 328.5063 NA NA NA NA NA NA 43.0278496058561 45.4443065384912 7.92051125068001 139.956283901945 0.225014524167046 3.97603079266888 NA 0.230310109236981 4.02383552556816 0.00450632559289206 0.0530205072683362 0.287559764579237
"5032" "11NSxan9" "Sxan" 5.85615 117.9519 9 "Shorea_xanthophylla" 30 41.8 1 0 1 "0" 0 1156.5832 343.1783 NA 0 0 0 0 0 37.036155948682 45.4443065384912 8.0049538731541 345.915403330556 0.191506073520433 8.27548811795588 NA 0.195517979908979 8.31203722422907 0.003840942032287 0.121373059946629 0.305626808758905
"5033" "11OSxan1" "Sxan" 5.85665 117.95438 8 "Shorea_xanthophylla" 30 35.8 1 0 1 "0" 0 1431.058 398.9228 NA NA NA NA NA NA 26.9355350808041 45.4443065384912 7.16553825433024 126.889598336851 0.200154699841627 3.54440218818021 NA 0.210795820531195 3.62654731721308 0.00464018207024087 0.0463563045005893 0.231476500155562
"5034" "11OSxan2" "Sxan" 5.85636 117.95475 6 "Shorea_xanthophylla" 30 45 1 0 1 "0" 0 1472.0764 366.931 NA NA NA NA NA NA 12.3775719384325 45.4443065384912 23.895221687326 177.406006999239 0.531004926385023 3.9423557110942 NA 0.544256585270448 4.04902524439339 0.00965252535477767 0.0462834092118151 0.559516254584972
"5035" "11OSxan3" "Sxan" 5.85634 117.95486 6 "Shorea_xanthophylla" 30 59.5 1 0 0 "0" 0 1484.2586 364.7405 NA NA NA NA NA NA 12.3775719384325 45.4443065384912 25.8869418177688 186.593550261933 0.435074652399475 3.13602605482241 NA 0.449066848644918 3.24911171854471 0.00955908632882409 0.039058954794145 0.463368718385809
"5036" "11OSxan4" "Sxan" 5.85512 117.95449 9 "Shorea_xanthophylla" 30 45.7 1 1 0 "0" 0 1443.5239 229.7917 NA NA NA NA NA NA 37.6994134461442 45.4443065384912 7.07383824646173 194.041581438018 0.154788583073561 4.24598646472688 NA 0.173224344450159 4.41713397744029 0.0033617251086302 0.0510004549504117 0.199204629626384
"5037" "11OSxan5" "Sxan" 5.85648 117.95358 5 "Shorea_xanthophylla" 30 50 0 0 0 "0" 0 1342.5194 379.9776 NA NA NA NA NA NA 30.7542893635905 45.4443065384912 8.65188688997364 128.670248165407 0.173037737799473 2.57340496330815 NA 0.18032680492507 2.63011575908301 0.00398552224602082 0.0331712937238987 0.202768015650558
"5038" "11OSxan6" "Sxan" 5.85533 117.95498 5 "Shorea_xanthophylla" 30 40.2 1 0 1 "0" 0 1497.7341 253.1008 NA 0 0 0 0 0 35.7289977581412 45.4443065384912 11.4713620838473 107.021884187974 0.285357265767345 2.66223592507397 NA 0.304708640365155 2.83607446886185 0.0056126794005445 0.0329448538550856 0.317545795604163
"5039" "11PSxan1" "Sxan" 5.85607 117.95631 5 "Shorea_xanthophylla" 30 41.5 0 0 0 "0" 0 1644.8436 335.1634 NA NA NA NA NA NA 29.2188464687362 45.4443065384912 13.7449814293951 115.564533181452 0.331204371792652 2.784687546541 NA 0.358996664010003 3.02165894742805 0.00639860746475946 0.0371113726730073 0.369807830504038
"5040" "11PSxan10" "Sxan" 5.85578 117.95639 6 "Shorea_xanthophylla" 30 60.8 1 0 1 "0" 0 1653.7553 303.117 NA NA NA NA NA NA 62.0130437512947 45.4443065384912 7.86565350293272 1186.757494315 0.129369301035078 19.519037735444 NA 0.158810738923764 19.7752200494877 0.0025891050691771 0.245912888844865 0.190593350538616
"5041" "11PSxan11" "Sxan" 5.85504 117.95532 17.21114 "Shorea_xanthophylla" 30 64 1 NA NA "DEAD2014" 1 1535.4312 221.1034 NA NA NA NA NA NA 21.266736875175 45.4443065384912 18.6932488590479 238.764597916816 0.292082013422624 3.73069684245024 NA 0.316136126218446 3.94952516642808 0.0063543138631561 0.0438912943373797 0.354149575927951
"5042" "11PSxan12" "Sxan" 5.85523 117.95535 7 "Shorea_xanthophylla" 30 42.5 1 1 0 "0" 0 1538.7168 242.1148 NA NA NA NA NA NA 10.4898678323084 45.4443065384912 37.3942379521922 156.657859376912 0.879864422404522 3.68606727945674 NA 0.902445974672667 3.88873668422397 0.0176699838301887 0.0474322809666072 0.919425928692332
"5043" "11PSxan13" "Sxan" 5.85532 117.95532 6 "Shorea_xanthophylla" 30 48.2 1 1 0 "0" 0 1535.3785 252.0593 NA NA NA NA NA NA 10.4898678323084 45.4443065384912 44.2923878433589 171.30124174185 0.918929208368441 3.55396767099273 NA 0.940581343242195 3.74732869777966 0.0199913424406162 0.0487043651132611 0.953761246705126
"5044" "11PSxan14" "Sxan" 5.85555 117.95522 9 "Shorea_xanthophylla" 30 59.5 1 0 1 "0" 0 1524.2639 277.4685 NA NA NA NA NA NA 15.960322050968 45.4443065384912 29.9743743248291 395.232905521454 0.503770997055951 6.64256984069671 NA 0.523187544288392 6.81328109157272 0.00998903546277777 0.0759442969984755 0.533615612637748
"5045" "11PSxan2" "Sxan" 5.8563 117.95618 7 "Shorea_xanthophylla" 30 41.3 1 NA 0 "DEAD2014" 1 1630.4076 360.567 NA NA NA NA NA NA 10.4405308073707 45.4443065384912 55.1028052314293 144.174309045561 1.33420835911451 3.4909033667206 NA 1.36021213567191 3.70750631465962 0.0211915314565818 0.0473961834286342 1.6118417707603
"5046" "11PSxan3" "Sxan" 5.85635 117.95629 6 "Shorea_xanthophylla" 30 40.2 1 1 0 "0" 0 1642.5766 366.1155 NA NA NA NA NA NA 13.374244399178 45.4443065384912 29.2134251103109 120.824312811504 0.726702117171914 3.00557992068417 NA 0.754163495171622 3.2337610261317 0.0136923182714705 0.0411210438000291 0.857869336400599
"5047" "11PSxan4" "Sxan" 5.85635 117.9561 7 "Shorea_xanthophylla" 30 84.5 1 1 0 "0" 0 1621.5411 366.0797 NA NA NA NA NA NA 10.4405308073707 45.4443065384912 84.330765769191 255.371694356775 0.997997228037763 3.02215022907426 NA 1.02301169096566 3.2291287000113 0.0216252815942293 0.0460128245488511 6.46025100863041
"5048" "11PSxan5" "Sxan" 5.8565 117.95614 7 "Shorea_xanthophylla" 30 63.5 1 1 0 "0" 0 1625.9414 382.6708 NA NA NA NA NA NA 4.56450046560626 45.4443065384912 172.678636219333 309.656409683387 2.71934860187925 4.87647889265177 NA 2.74493309848787 5.08529016175415 0.0581720791283147 0.0835962979667042 2.89805712642218
"5049" "11PSxan6" "Sxan" 5.85649 117.9561 7 "Shorea_xanthophylla" 30 44.5 1 1 0 "0" 0 1621.5147 381.5577 NA NA NA NA NA NA 4.56450046560626 45.4443065384912 163.742414432121 257.174111127883 3.67960481869935 5.77919350849176 NA 3.70467200792604 5.98381379363501 0.0585143082572475 0.0832888969228649 3.90500335811134
"5050" "11PSxan7" "Sxan" 5.85637 117.95609 7 "Shorea_xanthophylla" 30 33.1 0 1 0 "0" 0 1620.4302 368.289 NA NA NA NA NA NA 2.47287389486005 45.4443065384912 490.080308493928 556.64985301615 14.8060516161308 16.817216103207 NA 14.8309449666557 17.0227689681689 0.18434748812559 0.20850257597498 14.8525130418247
"5051" "11PSxan8" "Sxan" 5.85537 117.95543 8 "Shorea_xanthophylla" 30 44.1 1 1 0 "0" 0 1547.5476 257.6078 NA NA NA NA NA NA 13.3743353875598 45.4443065384912 27.9922489133318 151.944244803749 0.634744873318182 3.44544772797618 NA 0.656820537400781 3.64171712227596 0.0130447380941007 0.042696154371481 0.668346146218235
"5052" "11PSxan9" "Sxan" 5.85563 117.9551 8 "Shorea_xanthophylla" 30 56.3 1 1 1 "0" 0 1510.9633 286.2904 NA NA NA NA NA NA 15.960322050968 45.4443065384912 24.8553097917505 232.52953511469 0.441479747633224 4.13018712459485 NA 0.459619493429416 4.28881623436202 0.00838762800894662 0.0503002612744154 0.470483652052129
"5053" "12HSxan1" "Sxan" 5.854416667 117.9421667 27 "Shorea_xanthophylla" 30 32 0 0 1 "0" 0 79.3018 149.7299 NA NA NA NA NA NA 34.6268513226481 45.4443065384912 5.34469264776949 41.5125479690478 0.167021645242797 1.29726712403274 NA 0.220496197838141 2.12169284006496 0.00314178408053722 0.0163239471894294 0.481212126393099
"5054" "12HSxan10" "Sxan" 5.85455 117.94255 22 "Shorea_xanthophylla" 30 39 0 1 0 "0" 0 121.7134 164.5419 NA NA NA NA NA NA 40.6001555268281 45.4443065384912 6.50830146832051 66.3430584085071 0.166879524828731 1.70110406175659 NA 0.214799966524906 2.34587993996673 0.00344072065428306 0.0204006140863993 0.464405013555608
"5055" "12HSxan11" "Sxan" 5.85485 117.9430167 17 "Shorea_xanthophylla" 30 51.1 0 0 1 "0" 0 173.3276 197.7955 NA NA NA NA NA NA 26.0909968418116 45.4443065384912 12.9232958533038 112.96829808751 0.252902071493224 2.21072990386517 NA 0.290159842093553 2.68877212115224 0.00572969892302503 0.0273368689519674 0.354848105431584
"5056" "12HSxan12" "Sxan" 5.853516667 117.9420667 22 "Shorea_xanthophylla" 30 30 0 0 NA "0" 0 68.3974 50.2106 NA NA NA NA NA NA 72.905340634898 45.4443065384912 1.92409858807603 31.8479554197549 0.0641366196025344 1.06159851399183 NA 0.175705700593015 2.14877524140167 0.00130486494328542 0.0131000135832038 0.106638396295126
"5057" "12HSxan2" "Sxan" 5.854133333 117.9423 28 "Shorea_xanthophylla" 30 75 1 0 1 "0" 0 94.1124 118.4303 NA NA NA NA NA NA 55.5011797306352 45.4443065384912 6.47699935557581 95.9364576747703 0.0863599914076775 1.27915276899694 NA 0.151621781978124 2.09319938531192 0.001900947222387 0.0156507265415133 0.347217587425467
"5058" "12HSxan3" "Sxan" 5.854316667 117.9423333 25 "Shorea_xanthophylla" 30 59 0 0 0 "0" 0 97.7652 138.7052 NA NA NA NA NA NA 20.6013232062368 45.4443065384912 16.5881014803022 84.4931325324552 0.281154262378004 1.43208699207551 NA 0.338200271521152 2.19627883391702 0.00464972593474519 0.0179969318092083 0.505083008798308
"5059" "12HSxan5" "Sxan" 5.854266667 117.9427833 18 "Shorea_xanthophylla" 30 51 1 1 0 "0" 0 147.5954 133.261 NA 0 0 0 0 0 55.5011797306352 45.4443065384912 5.69101992841468 80.5927701531767 0.111588626047347 1.58025039516033 NA 0.170032841879124 2.21765962149404 0.0023236605579349 0.0192568377465735 0.344132706356476
"5060" "12HSxan6" "Sxan" 5.85465 117.9424167 20 "Shorea_xanthophylla" 30 43 0 0 0 "0" 0 106.9368 175.5728 NA NA NA NA NA NA 26.6005540490535 45.4443065384912 8.09669338587852 67.3328899097763 0.188295195020431 1.56588116069247 NA 0.233409740273718 2.24124858463906 0.00396871588016116 0.0197145495476434 0.467214703879368
"5061" "12HSxan7" "Sxan" 5.854783333 117.9422167 21.82957 "Shorea_xanthophylla" 30 46 1 NA NA "DEAD2014" 1 84.7694 190.2764 NA NA NA NA NA NA 72.4510437068025 45.4443065384912 4.8611874436378 67.4231750482454 0.105677987905169 1.46572119670099 NA 0.147704362340386 2.21048326215681 0.00224016316028069 0.0181397937332545 0.350594244485182
"5062" "12HSxan8" "Sxan" 5.8546 117.9421333 22 "Shorea_xanthophylla" 30 38 0 1 1 "0" 0 75.57 169.9923 NA NA NA NA NA NA 22.2727114013536 45.4443065384912 7.52183420792455 58.8069204192861 0.197943005471699 1.54755053734963 NA 0.245414248353409 2.36264349825751 0.00413861905637523 0.0198677412646938 0.418903865877462
"5063" "12HSxan9" "Sxan" 5.8543 117.9426333 19 "Shorea_xanthophylla" 30 30 NA 0 0 "0" 0 130.9822 136.9183 NA NA NA NA NA NA 17.0110040130042 45.4443065384912 9.19449011133409 51.843084294727 0.306483003711136 1.72810280982423 NA 0.363742296093165 2.39561996786545 0.0060057439179149 0.0225702603393419 0.497734430356881
"5064" "12ISxan1" "Sxan" 5.853433333 117.9435667 19 "Shorea_xanthophylla" 30 36.5 1 0 1 "0" 0 234.4829 41.2762 NA NA NA NA NA NA 68.0035098759962 45.4443065384912 2.64741026469222 50.0347360623262 0.0725317880737594 1.37081468663907 NA 0.207210378787869 2.287617107133 0.00165547788159699 0.0164867312371137 0.140516550945362
"5065" "12ISxan10" "Sxan" 5.854883333 117.94325 16 "Shorea_xanthophylla" 30 40.5 1 1 NA "0" 0 199.1508 201.5241 NA NA NA NA NA NA 23.095377441554 45.4443065384912 9.02987555810167 81.9151845072425 0.222959890323498 2.02259714832697 NA 0.258423841862533 2.45289652507493 0.00492699636859621 0.0260718378367349 0.406135641757234
"5066" "12ISxan1B" "Sxan" 5.85395 117.9439 19.2062 "Shorea_xanthophylla" 30 35 1 0 0 "0" 0 271.2877 98.4591 NA NA NA NA NA NA 42.5466457811454 45.4443065384912 4.35520023996672 240.147465712218 0.124434292570478 6.86135616320624 NA 0.197131865787802 7.42834154587774 0.00293484474502023 0.08187136020337 0.391297476055591
