"tree" "sp" "type" "Y" "X" "X50N" "Y50N" "X50Nc" "Y50Nc" "elev" "side" "fullname" "mlim" "dden" "fsen" "habit" "DBH" "FL2010" "FL2014" "FL2015" "dead" "mort" "Xm" "Ym" "Sum_FF" "Q1" "Q2" "Q3" "Q4" "halfLife"
"1831" "10QSacu3" "Sacu" "Emergent" 5.857583333 117.9583056 606087.2129 647552.109 605783.1739 647491.424 15.05704 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 60 1 0 1 "0" 0 1865.4976 502.8494 0.00107471 NA NA NA NA 3600.00000007208
"1832" "10QSacu4" "Sacu" "Emergent" 5.857277778 117.9581944 606074.9593 647518.3068 605770.9203 647457.6218 19 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 80 1 1 1 "0" 0 1853.244 469.0472 0.001092022 2 2 1 0 6400.00000007208
"1833" "10QSacu5" "Sacu" "Emergent" 5.857916667 117.9568333 605924.1472 647588.6833 605620.1082 647527.9983 7 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 86 1 0 1 "0" 0 1702.4319 539.4237 0.000707716 NA NA NA NA 7396
"1834" "10QSacu6" "Sacu" "Emergent" 5.858027778 117.9573056 605976.416 647601.0565 605672.377 647540.3715 6 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 117.8 1 1 1 "0" 0 1754.7007 551.7969 0.000722264 NA NA NA NA 13876.84
"1835" "11HSACU1" "Sacu" "Emergent" 5.85595 117.9418167 604261.9832 647368.4441 603957.9442 647307.7591 28 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 81 1 0 1 "0" 0 40.2679 319.1845 0.000767636 NA NA NA NA 6561.00000001978
"1836" "11HSACU2" "Sacu" "Emergent" 5.8563 117.9418333 604263.7561 647407.1419 603959.7171 647346.4569 24 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 112 1 1 1 "0" 0 42.0408 357.8823 0.000780166 1 13 7 3 12544.0000000198
"1837" "11HSACU3" "Sacu" "Emergent" 5.856616667 117.9425333 604341.1963 647442.2815 604037.1573 647381.5965 21 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 121 0 0 1 "0" 0 119.481 393.0219 0.000378164 NA NA NA NA 3.40767203214869e-22
"1838" "11KSACU1" "Sacu" "Emergent" 5.856666667 117.9472 604857.8506 647448.6788 604553.8116 647387.9938 21 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 81 1 0 1 "0" 0 636.1353 399.4192 0.000286285 NA NA NA NA 6561
"1839" "11KSACU2" "Sacu" "Emergent" 5.856266667 117.947 604835.7826 647404.4189 604531.7436 647343.7339 27.98661 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 69 0 1 1 "0" 0 614.0673 355.1593 0.000687667 NA NA NA NA 7.23560124009633e-12
"1840" "11LSACU1" "Sacu" "Emergent" 5.856316667 117.9486667 605020.2987 647410.2582 604716.2597 647349.5732 36 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 65.5 0 0 0 "0" 0 798.5834 360.9986 0.000441108 NA NA NA NA 2.99095068804886e-47
"1841" "11NSacu1" "Sacu" "Emergent" 5.856416667 117.9530167 605501.8819 647422.1295 605197.8429 647361.4445 13.89848 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 97 1 0 0 "0" 0 1280.1666 372.8699 0.000661207 NA NA NA NA 9409
"1842" "11OSacu1" "Sacu" "Emergent" 5.8555 117.9545 605666.275 647321.0647 605362.236 647260.3797 6 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 109 1 0 1 "0" 0 1444.5597 271.8051 0.002746306 NA NA NA NA 11881.0000468531
"1843" "11OSacu2" "Sacu" "Emergent" 5.85515 117.95418 605630.9124 647282.3097 605326.8734 647221.6247 10 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 112 1 0 0 "0" 0 1409.1971 233.0501 0.001246046 NA NA NA NA 12544
"1844" "11OSacu3" "Sacu" "Emergent" 5.85573 117.95439 605654.0533 647346.4721 605350.0143 647285.7871 6 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 132 1 1 1 "0" 0 1432.338 297.2125 0.003460043 1 0 2 4 17424.0001252118
"1845" "11OSacu4" "Sacu" "Emergent" 5.85594 117.95452 605668.4066 647369.7134 605364.3676 647309.0284 6 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 99.2 1 0 1 "0" 0 1446.6913 320.4538 0.002568846 NA NA NA NA 9840.64007835877
"1846" "11PSacu1" "Sacu" "Emergent" 5.85569 117.95523 605747.06 647342.2079 605443.021 647281.5229 6.13753 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 66 1 0 1 "0" 0 1525.3447 292.9483 0.164468494 0 15 0 2 5604.39181065261
"1847" "11PSacu2" "Sacu" "Emergent" 5.85567 117.95524 605748.1709 647339.9987 605444.1319 647279.3137 6.1057 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 105 1 0 1 "0" 0 1526.4556 290.7391 0.164461645 NA NA NA NA 12273.3918106526
"1848" "11PSacu3" "Sacu" "Emergent" 5.85536 117.95661 605899.9066 647305.9843 605595.8676 647245.2993 22 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 170 1 0 1 "0" 0 1678.1913 256.7247 0.001083974 NA NA NA NA 28900
"1849" "11QSacu1" "Sacu" "Emergent" 5.856138889 117.9570556 605949.0938 647392.1798 605645.0548 647331.4948 7 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 165 1 0 1 "0" 0 1727.3785 342.9202 0.000578491 0 0 2 0 27225
"1850" "12ISacu1" "Sacu" "Emergent" 5.85335 117.94465 604576.1496 647081.5244 604272.1106 647020.8394 33 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 60 0 0 1 "0" 0 354.4343 32.2648 0.000209468 NA NA NA NA 5.81927629040366e-40
"1851" "12JSacu1" "Sacu" "Emergent" 5.8549 117.94575 604697.6459 647253.0918 604393.6069 647192.4068 22 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 130 1 1 1 "0" 0 475.9306 203.8322 0.000584354 4 3 1 9 16900
"1852" "12JSacu2" "Sacu" "Emergent" 5.8546 117.9460833 604734.6025 647219.987 604430.5635 647159.302 20.40266 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 69 0 0 0 "0" 0 512.8872 170.7274 0.001294942 NA NA NA NA 1.27525776414566e-11
"1853" "12JSacu3" "Sacu" "Emergent" 5.8542 117.94585 604708.8476 647175.7209 604404.8086 647115.0359 28.06074 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 89 1 0 0 "0" 0 487.1323 126.4613 0.000542851 NA NA NA NA 7921
"1854" "12JSacu4" "Sacu" "Emergent" 5.854666667 117.9466333 604795.4824 647227.4601 604491.4434 647166.7751 23 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 67 1 0 0 "0" 0 573.7671 178.2005 0.000389142 NA NA NA NA 4489
"1855" "12JSacu5" "Sacu" "Emergent" 5.854516667 117.9452167 604638.6739 647210.6125 604334.6349 647149.9275 35 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 146 1 1 1 "0" 0 416.9586 161.3529 0.000505741 NA NA NA NA 21316
"1856" "12LSacu1" "Sacu" "Emergent" 5.853433333 117.9498 605146.3089 647091.6988 604842.2699 647031.0138 5 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 170 1 0 1 "0" 0 924.5936 42.4392 0.000292025 5 2 4 9 28900
"1857" "12MSacu1" "Sacu" "Emergent" 5.853433333 117.9507333 605249.6379 647091.8736 604945.5989 647031.1886 11 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 100 1 0 1 "0" 0 1027.9226 42.614 0.000339208 0 0 0 0 10000
"1858" "12NSacu1" "Sacu" "Emergent" 5.854388889 117.9531111 605512.7137 647197.9628 605208.6747 647137.2778 5 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 97 1 0 0 "0" 0 1290.9984 148.7032 0.001001105 NA NA NA NA 9409.00000000001
"1859" "12NSacu2" "Sacu" "Emergent" 5.853694444 117.95325 605528.2221 647121.2134 605224.1831 647060.5284 4.6174 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 82.8 1 0 1 "0" 0 1306.5068 71.9538 0.000610605 1 0 0 0 6855.84
"1860" "12NSacu3" "Sacu" "Emergent" 5.853472222 117.9523056 605423.7057 647096.4679 605119.6667 647035.7829 5 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 180 1 0 1 "0" 0 1201.9904 47.2083 0.000442725 NA NA NA NA 32400
"1861" "12NSacu4" "Sacu" "Emergent" 5.854722222 117.9528056 605478.8282 647234.7576 605174.7892 647174.0726 4 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 130 1 1 1 "0" 0 1257.1129 185.498 0.000906075 NA NA NA NA 16900
"1862" "12PSacu1" "Sacu" "Emergent" 5.853777778 117.9560556 605838.8248 647130.9544 605534.7858 647070.2694 39.92011 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 53.1 0 0 0 "0" 0 1617.1095 81.6948 0.002034256 NA NA NA NA 7.95626334305095e-06
"1863" "12PSacu2" "Sacu" "Emergent" 5.854027778 117.9561111 605844.9224 647158.604 605540.8834 647097.919 27 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 50 1 0 1 "0" 0 1623.2071 109.3444 0.001223927 NA NA NA NA 2500
"1864" "12PSacu3" "Sacu" "Emergent" 5.854861111 117.9562222 605857.0659 647250.7556 605553.0269 647190.0706 21 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 120 1 0 1 "0" 0 1635.3506 201.496 0.001930942 18 9 11 1 14400.0000000001
"1865" "12PSacu4" "Sacu" "Emergent" 5.854833333 117.9561667 605850.9265 647247.6741 605546.8875 647186.9891 23 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 76.5 0 0 1 "0" 0 1629.2112 198.4145 0.023005524 NA NA NA NA 78.5171193766435
"1866" "12PSacu5" "Sacu" "Emergent" 5.8545 117.9565 605887.8901 647210.8847 605583.8511 647150.1997 34 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 97 1 0 1 "0" 0 1666.1748 161.6251 0.00960351 NA NA NA NA 9409.75261754887
"1867" "12PSacu6" "Sacu" "Emergent" 5.854388889 117.9564444 605881.7553 647198.5901 605577.7163 647137.9051 29.43184 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 102 1 0 0 "0" 0 1660.04 149.3305 0.007476438 NA NA NA NA 10404.7230401841
"1868" "12PSacu7" "Sacu" "Emergent" 5.854638889 117.9565833 605897.0864 647226.2555 605593.0474 647165.5705 26 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 75.2 1 0 1 "0" 0 1675.3711 176.9959 0.005343925 NA NA NA NA 5655.0695819829
"1869" "12QSacu1" "Sacu" "Emergent" 5.853694444 117.9572222 605967.9992 647121.9612 605663.9602 647061.2762 51.4145 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 116.8 1 1 1 "0" 0 1746.2839 72.7016 0.000728644 NA NA NA NA 13642.24
"1870" "12QSacu2" "Sacu" "Emergent" 5.854277778 117.9572778 605974.045 647186.4632 605670.006 647125.7782 55 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 44.6 1 0 1 "0" 0 1752.3297 137.2036 0.000969206 12 5 2 1 1989.16
"1871" "8MSacu1" "Sacu" "Emergent" 5.860133333 117.9503333 605204.0986 647832.5279 604900.0596 647771.8429 22 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 90 1 1 1 "0" 0 982.3833 783.2683 0.001147081 NA NA NA NA 8100
"1872" "8MSacu2" "Sacu" "Emergent" 5.860433333 117.9511333 605292.6123 647865.8449 604988.5733 647805.1599 27 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 80 1 1 1 "0" 0 1070.897 816.5853 0.005779616 NA NA NA NA 6400.25119554948
"1873" "8MSacu3" "Sacu" "Emergent" 5.860466667 117.9512667 605307.3751 647869.5553 605003.3361 647808.8703 26.42686 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 120 1 0 0 "0" 0 1085.6598 820.2957 0.006080381 8 40 9 24 14400.2511959981
"1874" "8MSacu4" "Sacu" "Emergent" 5.860733333 117.9514333 605325.7697 647899.0682 605021.7307 647838.3832 22.94289 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 110 1 1 1 "0" 0 1104.0544 849.8086 0.002020358 NA NA NA NA 12100.0000004488
"1875" "8MSacu5" "Sacu" "Emergent" 5.861116667 117.95025 605194.6922 647941.2263 604890.6532 647880.5413 21 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 140 1 1 1 "0" 0 972.9769 891.9667 0.000610867 1 1 0 1 19600
"1876" "8NSacu1" "Sacu" "Emergent" 5.861483333 117.9525167 605445.5746 647982.1893 605141.5356 647921.5043 26 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 64 0 0 NA "DEAD2015" 1 1223.8593 932.9297 0.000629931 NA NA NA NA 2.86208988522961e-27
"1877" "8NSacu2" "Sacu" "Emergent" 5.860033333 117.9527 605466.1404 647821.9165 605162.1014 647761.2315 24 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 61 1 0 0 "0" 0 1244.4251 772.6569 0.005236496 NA NA NA NA 3721.11218197468
"1878" "8NSacu3" "Sacu" "Emergent" 5.860816667 117.95325 605526.8851 647908.6228 605222.8461 647847.9378 30 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 91 0 1 1 "0" 0 1305.1698 859.3632 0.001226566 NA NA NA NA 3.55475188547875e-13
"1879" "8NSacu4" "Sacu" "Emergent" 5.860616667 117.9528 605477.1021 647886.4268 605173.0631 647825.7418 31.21219 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 100 1 1 0 "0" 0 1255.3868 837.1672 0.00113664 NA NA NA NA 10000
"1880" "8OSacu1" "Sacu" "Emergent" 5.860466667 117.95385 605593.3782 647870.0408 605289.3392 647809.3558 29.9126 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 110 1 0 0 "0" 0 1371.6629 820.7812 0.000978428 0 0 0 0 12100
"1881" "8OSacu2" "Sacu" "Emergent" 5.860716667 117.9544167 605656.0719 647897.7867 605352.0329 647837.1017 39 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 112 1 1 1 "0" 0 1434.3566 848.5271 0.000918511 1 2 1 6 12544
"1882" "8OSacu3" "Sacu" "Emergent" 5.860516667 117.9549833 605718.8392 647875.7821 605414.8002 647815.0971 25.89316 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 160 1 1 1 "0" 0 1497.1239 826.5225 0.00076898 NA NA NA NA 25600
"1883" "8OSarg5" "Sacu" "Emergent" 5.8605 117.95455 605670.8706 647873.8578 605366.8316 647813.1728 23 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 75 0 1 1 "0" 0 1449.1553 824.5982 0.002409364 NA NA NA NA 2.84916634949188e-05
"1884" "8PSacu1" "Sacu" "Emergent" 5.860611111 117.9561944 605852.9052 647886.4519 605548.8662 647825.7669 20 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 68.8 1 1 0 "0" 0 1631.1899 837.1923 0.000326597 1 4 0 0 4733.44
"1885" "9HSacc01" "Sacu" "Emergent" 5.859133333 117.9430833 604401.6209 647720.6172 604097.5819 647659.9322 21 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 74 1 1 0 "0" 0 179.9056 671.3576 0.000210504 NA NA NA NA 5476
"1886" "9HSacc02" "Sacu" "Emergent" 5.858816667 117.9421 604292.8163 647685.425 603988.7773 647624.74 17 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 80 1 0 0 "0" 0 71.101 636.1654 0.00024957 NA NA NA NA 6400
"1887" "9KSacc1" "Sacu" "Emergent" 5.8589 117.9483667 604986.6023 647695.8065 604682.5633 647635.1215 21 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 102 1 1 1 "0" 0 764.887 646.5469 0.147352401 NA NA NA NA 11706.8652528994
"1888" "9KSacc2" "Sacu" "Emergent" 5.858883333 117.94835 604984.7565 647693.9607 604680.7175 647633.2757 21.83086 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 78 1 1 1 "0" 0 763.0412 644.7011 0.147358971 0 0 0 1 7386.86525289939
"1889" "9LSACU1" "Sacu" "Emergent" 5.858383333 117.9494333 605104.7849 647638.8852 604800.7459 647578.2002 37 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 77.8 1 1 0 "0" 0 883.0696 589.6256 0.001461032 4 3 4 24 6052.84000000395
"1890" "9MSacu1" "Sacu" "Emergent" 5.859916667 117.9508333 605259.4954 647808.6678 604955.4564 647747.9828 27 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 66 1 0 0 "0" 0 1037.7801 759.4082 0.001570931 NA NA NA NA 4356
"1891" "9MSacu2" "Sacu" "Emergent" 5.859016667 117.95025 605195.0853 647709.0574 604891.0463 647648.3724 38 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 76 1 1 0 "0" 0 973.37 659.7978 0.001161114 NA NA NA NA 5776
"1892" "9MSacu5" "Sacu" "Emergent" 5.859 117.9507667 605252.2936 647707.3117 604948.2546 647646.6267 38 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 45 0 0 NA "DEAD2015" 1 1030.5783 658.0521 0.002450715 NA NA NA NA 3.32004538277003e-08
"1893" "9MSacu6" "Sacu" "Emergent" 5.859183333 117.95115 605294.6954 647727.6523 604990.6564 647666.9673 35 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 112 1 1 0 "0" 0 1072.9801 678.3927 0.001612098 90 44 6 36 12544.0000000001
"1894" "9MSacu8" "Sacu" "Emergent" 5.858783333 117.9510167 605280.0124 647683.4046 604975.9734 647622.7196 35 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 77 1 1 0 "0" 0 1058.2971 634.145 0.001560588 NA NA NA NA 5929.00000000008
"1895" "9NSacu1" "Sacu" "Emergent" 5.859833333 117.9517833 605364.6878 647799.633 605060.6488 647738.948 29 "A1" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 53 1 0 1 "0" 0 1142.9725 750.3734 0.001361419 NA NA NA NA 2809
"1896" "9NSacu2" "Sacu" "Emergent" 5.858933333 117.9522833 605420.2129 647700.2259 605116.1739 647639.5409 17 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 160 1 1 1 "0" 0 1198.4976 650.9663 0.001615073 NA NA NA NA 25600.0000000001
"1897" "9NSacu3" "Sacu" "Emergent" 5.8591 117.9526833 605464.4666 647718.7272 605160.4276 647658.0422 28 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 156 1 1 1 "0" 0 1242.7513 669.4676 0.002339869 NA NA NA NA 24336.0000002062
"1898" "9NSacu4" "Sacu" "Emergent" 5.85915 117.953 605499.5199 647724.3145 605195.4809 647663.6295 34 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 64 1 1 1 "0" 0 1277.8046 675.0549 0.002184009 NA NA NA NA 4096.00000020607
"1899" "9NSacu5" "Sacu" "Emergent" 5.85845 117.9533 605532.8652 647646.9813 605228.8262 647586.2963 31.05823 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 60 0 0 1 "0" 0 1311.1499 597.7217 0.003636572 NA NA NA NA 9.91057311897082e-05
"1900" "9NSacu6" "Sacu" "Emergent" 5.859983333 117.9528333 605480.9077 647816.4137 605176.8687 647755.7287 25 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 102 1 1 1 "0" 0 1259.1924 767.1541 0.005233559 0 1 0 1 10404.1121819747
"1901" "9OSacu1" "Sacu" "Emergent" 5.859516667 117.95365 605571.4142 647764.9743 605267.3752 647704.2893 42 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 70 1 0 0 "0" 0 1349.6989 715.7147 0.001153277 NA NA NA NA 4900
"1902" "9OSacu2" "Sacu" "Emergent" 5.85855 117.9532833 605530.9975 647658.0338 605226.9585 647597.3488 35 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 75 0 0 0 "0" 0 1309.2822 608.7742 0.004574673 NA NA NA NA 0.0122565622071276
"1903" "9OSacu3" "Sacu" "Emergent" 5.858683333 117.9534 605543.8926 647672.7966 605239.8536 647612.1116 39 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 130 1 1 1 "0" 0 1322.1773 623.537 0.001444578 NA NA NA NA 16900
"1904" "9OSacu4" "Sacu" "Emergent" 5.859733333 117.9547 605687.6217 647789.1258 605383.5827 647728.4408 34.60363 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "dry" 100 1 1 1 "0" 0 1465.9064 739.8662 0.000739726 NA NA NA NA 10000
"1905" "9PSacu1" "Sacu" "Emergent" 5.8589 117.9561667 605850.1608 647697.2717 605546.1218 647636.5867 6 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 55.5 0 0 0 "0" 0 1628.4455 648.0121 0.00045883 NA NA NA NA 1.33063641324494e-36
"1906" "9QSacu1" "Sacu" "Emergent" 5.858861111 117.9571111 605954.7252 647693.1505 605650.6862 647632.4655 7 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 63.5 0 0 0 "0" 0 1733.0099 643.8909 0.000484136 NA NA NA NA 2.46776998582258e-25
"1907" "9QSacu2" "Sacu" "Emergent" 5.858805556 117.9569722 605939.3577 647686.9823 605635.3187 647626.2973 7 "A2" "Shorea_acuminatissima" 50 0.37 0.401374645 "wet" 69.2 0 0 0 "0" 0 1717.6424 637.7227 0.000512591 NA NA NA NA 5.58758690226973e-25
"1908" "10MSaga1" "Saga" "Emergent" 5.857183333 117.9501667 605186.2061 647506.3547 604882.1671 647445.6697 20 "A2" "Shorea_agamii" 50 0.53 NA "dry" 72 0 0 0 "0" 0 964.4908 457.0951 5.94e-05 NA NA NA NA 2.34400930022506e-46
"1909" "10MSaga2" "Saga" "Emergent" 5.8578 117.9515167 605335.553 647574.7844 605031.514 647514.0994 28.9964 "A2" "Shorea_agamii" 50 0.53 NA "dry" 71 0 0 0 "0" 0 1113.8377 525.5248 5.54e-05 NA NA NA NA 5.63043641428604e-49
"1910" "10NSaga1" "Saga" "Emergent" 5.8579 117.9531833 605520.0482 647586.1531 605216.0092 647525.4681 38 "A2" "Shorea_agamii" 50 0.53 NA "dry" 60.3 0 1 0 "0" 0 1298.3329 536.8935 0.005896523 NA NA NA NA 0.361570890220087
"1911" "10NSaga2" "Saga" "Emergent" 5.857916667 117.9530667 605507.136 647587.9739 605203.097 647527.2889 28 "A2" "Shorea_agamii" 50 0.53 NA "dry" 50.5 1 0 1 "0" 0 1285.4207 538.7143 1.56e-05 4 3 2 0 2550.25
"1912" "10NSaga3" "Saga" "Emergent" 5.858116667 117.9528167 605479.4202 647610.0382 605175.3812 647549.3532 14.59447 "A2" "Shorea_agamii" 50 0.53 NA "dry" 71.8 0 0 0 "0" 0 1257.7049 560.7786 0.000812108 NA NA NA NA 7.85485410860265e-08
"1913" "10NSaga4" "Saga" "Emergent" 5.85725 117.9527333 605470.3494 647514.2067 605166.3104 647453.5217 31 "A2" "Shorea_agamii" 50 0.53 NA "dry" 73.5 0 0 1 "0" 0 1248.6341 464.9471 0.000166135 NA NA NA NA 5.69382882355962e-22
"1914" "10NSaga5" "Saga" "Emergent" 5.856966667 117.9527333 605470.4026 647482.8824 605166.3636 647422.1974 28.94932 "A2" "Shorea_agamii" 50 0.53 NA "dry" 49.8 0 0 0 "0" 0 1248.6873 433.6228 0.000100824 NA NA NA NA 7.72568069328482e-31
"1915" "10NSaga6" "Saga" "Emergent" 5.857266667 117.9529333 605492.4889 647516.087 605188.4499 647455.402 33 "A2" "Shorea_agamii" 50 0.53 NA "dry" 60.5 0 0 1 "0" 0 1270.7736 466.8274 0.000204093 NA NA NA NA 2.51366808731968e-19
"1916" "10QSaga1" "Saga" "Emergent" 5.856888889 117.9573056 605976.6307 647475.1446 605672.5917 647414.4596 6 "A2" "Shorea_agamii" 50 0.53 NA "wet" 63.6 0 0 1 "0" 0 1754.9154 425.885 4.53e-05 0 0 0 0 4.72526298977294e-74
"1917" "11HSAGA1" "Saga" "Emergent" 5.8558 117.9429333 604385.6331 647352.0682 604081.5941 647291.3832 16 "A1" "Shorea_agamii" 50 0.53 NA "wet" 60 1 0 0 "0" 0 163.9178 302.8086 6.29e-06 0 0 0 0 3600
"1918" "11HSAGA2" "Saga" "Emergent" 5.856083333 117.94245 604332.0729 647383.3026 604028.0339 647322.6176 39.69584 "A1" "Shorea_agamii" 50 0.53 NA "dry" 59.6 0 0 0 "0" 0 110.3576 334.043 0.0002656 NA NA NA NA 7.74196721939797e-16
"1919" "11ISAGA1" "Saga" "Emergent" 5.855316667 117.9447667 604588.7041 647298.9738 604284.6651 647238.2888 26.05393 "A1" "Shorea_agamii" 50 0.53 NA "dry" 77 0 0 0 "0" 0 366.9888 249.7142 3.48e-05 NA NA NA NA 3.01495142275134e-60
"1920" "11JSAGA1" "Saga" "Emergent" 5.8558 117.94645 604774.9775 647352.7232 604470.9385 647292.0382 17 "A1" "Shorea_agamii" 50 0.53 NA "wet" 75 0 0 0 "0" 0 553.2622 303.4636 3.5e-05 NA NA NA NA 1.10014882273852e-67
"1921" "11LSAGA1" "Saga" "Emergent" 5.85625 117.949 605057.2118 647402.9501 604753.1728 647342.2651 40 "A1" "Shorea_agamii" 50 0.53 NA "dry" 86.8 0 0 0 "0" 0 835.4965 353.6905 0.000106046 NA NA NA NA 1.16399043214914e-32
"1922" "11LSAGA2" "Saga" "Emergent" 5.855716667 117.9499333 605160.64 647344.1614 604856.601 647283.4764 35.98216 "A2" "Shorea_agamii" 50 0.53 NA "dry" 87.2 1 0 0 "0" 0 938.9247 294.9018 3.13e-05 0 0 0 0 7603.84
"1923" "11MSaga1" "Saga" "Emergent" 5.8566 117.9500333 605171.5461 647441.8384 604867.5071 647381.1534 24 "A2" "Shorea_agamii" 50 0.53 NA "dry" 60 0 0 0 "0" 0 949.8308 392.5788 0.000127886 NA NA NA NA 1.35595030475979e-26
"1924" "11MSaga2" "Saga" "Emergent" 5.85665 117.95115 605295.17 647447.5755 604991.131 647386.8905 44 "A2" "Shorea_agamii" 50 0.53 NA "dry" 52 0 0 0 "0" 0 1073.4547 398.3159 6.28e-05 NA NA NA NA 3.7707211093754e-48
"1925" "11MSaga3" "Saga" "Emergent" 5.85645 117.9511167 605291.5207 647425.4579 604987.4817 647364.7729 34.4711 "A2" "Shorea_agamii" 50 0.53 NA "dry" 59.8 0 0 0 "0" 0 1069.8054 376.1983 6.9e-05 NA NA NA NA 2.16891694092042e-43
"1926" "11QSaga1" "Saga" "Emergent" 5.855305556 117.9568056 605921.5724 647300.002 605617.5334 647239.317 23 "A2" "Shorea_agamii" 50 0.53 NA "dry" 50 0 0 1 "0" 0 1699.8571 250.7424 0.000133598 0 0 0 0 4.88594302972086e-37
