"tree" "sp" "type" "Y" "X" "X50N" "Y50N" "X50Nc" "Y50Nc" "elev" "side" "fullname" "mlim" "dden" "fsen" "habit" "DBH" "FL2010" "FL2014" "FL2015" "dead" "mort" "Xm" "Ym" "Sum_FF" "Q1" "Q2" "Q3" "Q4" "halfLife" "seedlings" "Sum_FF2" "Sum_FF3"
"80" "12KDacu32" "Dacu" "Subcanopy" 5.854116667 117.9467667 604810.354 647166.6789 604506.315 647105.9939 39 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 120 1 NA NA "DEAD2014" 1 588.6387 117.4193 142.449204486779 NA NA NA NA 14401.2832190172 0 1.18707670405649 0.0118121612317925
"81" "12KDacu33" "Dacu" "Subcanopy" 5.854133333 117.9468833 604823.2601 647168.5432 604519.2211 647107.8582 36 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 90 1 0 1 "0" 0 601.5448 119.2836 112.20546305012 1 1 0 0 8101.28226006289 2 1.24672736722355 0.0110005934106725
"82" "12KDacu34" "Dacu" "Subcanopy" 5.85405 117.9471333 604850.954 647159.3769 604546.915 647098.6919 43 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 70.5 0 0 0 "0" 0 629.2387 110.1173 52.829031460467 NA NA NA NA 1.0506934940653e-05 0 0.749347963978255 0.00729868991366734
"83" "12KDacu35" "Dacu" "Subcanopy" 5.85385 117.9468 604814.0905 647137.2034 604510.0515 647076.5184 38 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 140.5 0 0 0 "0" 0 592.3752 87.9438 106.20138314353 NA NA NA NA 2.10983486722744e-05 0 0.75588173055893 0.0071525450246363
"84" "12KDacu36" "Dacu" "Subcanopy" 5.854383333 117.94665 604797.3841 647196.1388 604493.3451 647135.4538 30.31474 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 110 0 0 0 "0" 0 575.6688 146.8792 151.910941281324 NA NA NA NA 2.99654850898877 0 1.38100855710294 0.0143083992051326
"85" "12KDacu37" "Dacu" "Subcanopy" 5.854483333 117.9466833 604801.0522 647207.2007 604497.0132 647146.5157 24.73661 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 87.8 1 0 0 "0" 0 579.3369 157.9411 61.6665038666567 1 1 2 1 7708.84000066363 5 0.702351980258049 0.00689667750114027
"86" "12KDacu38" "Dacu" "Subcanopy" 5.853483333 117.9467833 604812.3099 647096.6628 604508.2709 647035.9778 34 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 115 1 0 0 "0" 0 590.5946 47.4032 56.7736305464535 NA NA NA NA 13225.0004164388 0 0.493683743882204 0.00534504908833415
"87" "12KDacu39" "Dacu" "Subcanopy" 5.853533333 117.9467167 604804.9271 647102.1782 604500.8881 647041.4932 34.55648 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 52 0 0 1 "0" 0 583.2118 52.9186 99.7760861227041 NA NA NA NA 10.0597181296368 0 1.91877088697508 0.01734636197685
"88" "12KDacu4" "Dacu" "Subcanopy" 5.854666667 117.9474667 604887.7508 647227.6157 604583.7118 647166.9307 48.13583 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 120 1 1 1 "0" 0 666.0355 178.3561 118.866523469655 6 1 1 1 14400.0035932066 9 0.990554362247126 0.00862890608215389
"89" "12KDacu40" "Dacu" "Subcanopy" 5.853483333 117.947 604836.3015 647096.7033 604532.2625 647036.0183 30.82616 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 60 1 0 0 "0" 0 614.5862 47.4437 33.3453271825355 3 1 1 1 3600.00041366384 6 0.555755453042259 0.0051243874502074
"90" "12KDacu41" "Dacu" "Subcanopy" 5.8535 117.9469833 604834.4495 647098.5428 604530.4105 647037.8578 30.769 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 100 0 0 0 "0" 0 612.7342 49.2832 940.075904835471 NA NA NA NA 982.59330292784 0 9.40075904835471 0.152229851177406
"91" "12KDacu42" "Dacu" "Subcanopy" 5.853433333 117.9472833 604867.676 647091.2283 604563.637 647030.5433 35.97704 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 130.8 0 0 1 "0" 0 645.9607 41.9687 70.7185806795239 NA NA NA NA 2.03158981654661e-06 0 0.540661931800642 0.00555158040135864
"92" "12KDacu43" "Dacu" "Subcanopy" 5.853616667 117.9472167 604860.2683 647111.4847 604556.2293 647050.7997 45 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 105 0 0 0 "0" 0 638.553 62.2251 72.1016832292581 NA NA NA NA 2.9439982786468e-05 0 0.686682697421505 0.00723852030846666
"93" "12KDacu44" "Dacu" "Subcanopy" 5.853733333 117.9471167 604849.1752 647124.3642 604545.1362 647063.6792 46 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 48.5 0 0 0 "0" 0 627.4599 75.1046 32.4800710079074 NA NA NA NA 2.49866346915771e-06 0 0.669692185730049 0.00693554748888879
"94" "12KDacu45" "Dacu" "Subcanopy" 5.853733333 117.9469667 604832.5682 647124.3362 604528.5292 647063.6512 37.48964 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 80.3 0 0 0 "0" 0 610.8529 75.0766 53.4625525882471 NA NA NA NA 1.98899168782586e-05 0 0.66578521280507 0.00680876328559356
"95" "12KDacu5" "Dacu" "Subcanopy" 5.854916667 117.9475667 604898.7755 647255.2735 604594.7365 647194.5885 35 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 112 0 0 0 "0" 0 677.0602 206.0139 124.339392676474 NA NA NA NA 0.0379223194507301 0 1.11017314889709 0.00997109982821777
"96" "12KDacu6" "Dacu" "Subcanopy" 5.8547 117.9472667 604865.602 647231.2635 604561.563 647170.5785 46 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 55 0 0 0 "0" 0 643.8867 182.0039 55.5296862141043 NA NA NA NA 0.00120373399480056 0 1.00963065843826 0.00916341458409717
"97" "12KDacu7" "Dacu" "Subcanopy" 5.854483333 117.9473833 604878.5515 647207.3313 604574.5125 647146.6463 41 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 140 1 0 0 "0" 0 656.8362 158.0717 118.508861203691 NA NA NA NA 19600.0033150142 0 0.846491865740652 0.00774926437713314
"98" "12KDacu8" "Dacu" "Subcanopy" 5.854283333 117.94745 604885.9734 647185.2325 604581.9344 647124.5475 31 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 80 0 0 0 "0" 0 664.2581 135.9729 85.4057956763015 NA NA NA NA 0.0010800856250844 0 1.06757244595377 0.00924450729247697
"99" "12KDacu9" "Dacu" "Subcanopy" 5.854283333 117.9477333 604917.3385 647185.2854 604613.2995 647124.6004 42 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 154.4 1 0 1 "0" 0 695.6232 136.0258 210.285965591968 0 0 1 1 23840.0354943848 2 1.36195573569928 0.0136515285699684
"100" "12LDacu1" "Dacu" "Subcanopy" 5.854933333 117.9492667 605086.985 647257.4338 604782.946 647196.7488 37.9981 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 140 1 0 1 "0" 0 865.2697 208.1742 36.1461937008222 1 0 1 0 19600 2 0.258187097863016 0.00242575526061366
"101" "12LDacu10" "Dacu" "Subcanopy" 5.8548 117.94855 605007.6617 647242.5589 604703.6227 647181.8739 38 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 153 1 0 1 "0" 0 785.9464 193.2993 140.719165248601 6 6 5 12 23409.0006349607 29 0.919733106200008 0.0085515623389287
"102" "12LDacu11" "Dacu" "Subcanopy" 5.854016667 117.9483333 604983.8163 647155.9159 604679.7773 647095.2309 31.7192 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 53 0 0 0 "0" 0 762.101 106.6563 27.834644345612 NA NA NA NA 4.25825123695376e-08 0 0.525181968785133 0.00491329155040619
"103" "12LDacu2" "Dacu" "Subcanopy" 5.8548 117.9494167 605103.6169 647242.7211 604799.5779 647182.0361 42.0187 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 60 0 0 0 "0" 0 881.9016 193.4615 29.4168127768102 NA NA NA NA 0.00173684765115941 0 0.490280212946837 0.00396543661901621
"104" "12LDacu3" "Dacu" "Subcanopy" 5.854266667 117.9492333 605083.4118 647183.7233 604779.3728 647123.0383 44 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 118 0 0 1 "0" 0 861.6965 134.4637 33.1332405177784 NA NA NA NA 5.33381167532506e-12 0 0.280790173879478 0.00251664706423369
"105" "12LDacu4" "Dacu" "Subcanopy" 5.8545 117.9488333 605039.0828 647209.445 604735.0438 647148.76 48 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 119 1 0 0 "0" 0 817.3675 160.1854 301.307474257736 NA NA NA NA 14228.4647624794 0 2.53199558199778 0.0227279992773129
"106" "12LDacu5" "Dacu" "Subcanopy" 5.854483333 117.9487667 605031.7124 647207.5899 604727.6734 647146.9049 46 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 110 1 0 1 "0" 0 809.9971 158.3303 308.72701837172 1 0 1 4 12167.5025295912 6 2.80660925792473 0.0237223004911818
"107" "12LDacu6" "Dacu" "Subcanopy" 5.854916667 117.94895 605051.9252 647255.5321 604747.8862 647194.8471 41 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 121 0 0 0 "0" 0 830.2099 206.2725 73.9552718951609 NA NA NA NA 4.60493152577014e-07 0 0.611200594174883 0.00532556956836851
"108" "12LDacu7" "Dacu" "Subcanopy" 5.854566667 117.9483667 604987.4115 647216.7282 604683.3725 647156.0432 39 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 65 0 0 1 "0" 0 765.6962 167.4686 104.718125749069 NA NA NA NA 2.17652908897118 0 1.61104808844721 0.0137759822219593
"109" "12LDacu8" "Dacu" "Subcanopy" 5.854983333 117.9483333 604983.6359 647262.7871 604679.5969 647202.1021 41 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 95 1 1 1 "0" 0 761.9206 213.5275 135.717175729731 NA NA NA NA 9026.62179507541 0 1.42860184978664 0.014017999558726
"110" "12LDacu9" "Dacu" "Subcanopy" 5.854633333 117.9487 605024.2998 647224.1609 604720.2608 647163.4759 45 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 120 1 0 0 "0" 0 802.5845 174.9013 147.40710426853 NA NA NA NA 14400.0534106872 0 1.22839253557108 0.0105055974138478
"111" "12QDacu1" "Dacu" "Subcanopy" 5.853833333 117.9583333 606090.9872 647137.5261 605786.9482 647076.8411 61 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 90 0 0 1 "0" 0 1869.2719 88.2665 0.386002590601048 NA NA NA NA 7.29948991495174e-254 0 0.00428891767334498 4.21767124619842e-05
"112" "8PDacu1" "Dacu" "Subcanopy" 5.861166667 117.9559167 605822.0557 647947.82 605518.0167 647887.135 29 "A2" "Dipterocarpus_acutangulus" 40 0.64 NA "dry" 82.3 1 0 0 "0" 0 1600.3404 898.5604 0.360763977563091 0 0 0 0 6773.29 0 0.00438352342117972 4.31457959275395e-05
"113" "9JDcau8" "Dacu" "Subcanopy" 5.8585 117.9455 604669.2974 647651.0484 604365.2584 647590.3634 15 "A1" "Dipterocarpus_acutangulus" 40 0.64 NA "wet" 92.0681818181818 NA 0 0 "0" 0 447.5821 601.7888 2.40347111662995 NA NA NA NA 0 0 0.0261053392080271 0.000262763309494707
"114" "9JDapp1" "Dapp" "Subcanopy" 5.8584 117.9461833 604744.9658 647640.1202 604440.9268 647579.4352 16 "A1" "Dipterocarpus_applanatus" 40 0.64 NA "wet" 83.5 1 1 0 "0" 0 523.2505 590.8606 0 NA NA NA NA 6972.25 0 0 0
"115" "9JDapp2" "Dapp" "Subcanopy" 5.85955 117.9450167 604615.5945 647767.0425 604311.5555 647706.3575 17 "A1" "Dipterocarpus_applanatus" 40 0.64 NA "wet" 48 0 0 0 "0" 0 393.8792 717.7829 0.122023234736411 NA NA NA NA 1.11094214048614e-51 0 0.00254215072367522 3.04449188464099e-05
"116" "9JDapp3" "Dapp" "Subcanopy" 5.859933333 117.9460667 604731.771 647809.6183 604427.732 647748.9333 16 "A1" "Dipterocarpus_applanatus" 40 0.64 NA "wet" 61 0 0 0 "0" 0 510.0557 760.3587 0.176223060561657 NA NA NA NA 3.3777972607822e-48 0 0.00288890263215832 3.45976363132733e-05
"117" "10HDcau01" "Dcau" "Subcanopy" 5.85815 117.9432667 604422.1082 647611.9376 604118.0692 647551.2526 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 52 0 0 NA "0" 0 200.3929 562.678 4.94430643937791 NA NA NA NA 2.56637204348123e-16 0 0.0950828161418829 0.00120697611742433
"118" "10HDcau02" "Dcau" "Subcanopy" 5.857583333 117.9433833 604435.1226 647549.3107 604131.0836 647488.6257 17 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 65 1 0 NA "0" 0 213.4073 500.0511 14.6372954969301 NA NA NA NA 4225.00001461293 0 0.225189161491233 0.00302744569718097
"119" "10HDcau03" "Dcau" "Subcanopy" 5.857666667 117.9433333 604429.5715 647558.5145 604125.5325 647497.8295 19 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 129 0 0 NA "0" 0 207.8562 509.2549 93.9997262803734 NA NA NA NA 4.87484352366464 0 0.728680048685065 0.0108133852673947
"120" "10HDcau05" "Dcau" "Subcanopy" 5.857533333 117.94335 604431.4452 647543.7767 604127.4062 647483.0917 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 90 0 0 NA "0" 0 209.7299 494.5171 152.134463569126 NA NA NA NA 58.4768154113508 0 1.69038292854584 0.0256557483228669
"121" "10HDcau06" "Dcau" "Subcanopy" 5.857266667 117.9434 604437.0303 647514.3043 604132.9913 647453.6193 18 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 60 1 0 NA "0" 0 215.315 465.0447 11.4868039465847 NA NA NA NA 3600.00000011581 0 0.191446732443078 0.00250332963094575
"122" "10IDcau01" "Dcau" "Subcanopy" 5.8578 117.94375 604475.6807 647573.3328 604171.6417 647512.6478 15 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 100 1 0 1 "0" 0 253.9654 524.0732 14.9798692960256 0 0 0 0 10000.0000014302 0 0.149798692960256 0.00209964886557987
"123" "10IDcau03" "Dcau" "Subcanopy" 5.857633333 117.9438167 604483.0962 647554.9192 604179.0572 647494.2342 14 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 67.4 0 0 1 "0" 0 261.3809 505.6596 31.8497577249387 NA NA NA NA 0.00764632391923088 0 0.472548334197904 0.00562014360314198
"124" "10IDcau04" "Dcau" "Subcanopy" 5.857533333 117.9436333 604462.8101 647543.8294 604158.7711 647483.1444 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 70 1 0 1 "0" 0 241.0948 494.5698 18.519785388465 NA NA NA NA 4900.00001594069 0 0.264568362692357 0.00342445034832557
"125" "10IDcau05" "Dcau" "Subcanopy" 5.856683333 117.9447667 604588.4499 647450.0675 604284.4109 647389.3825 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 60.7 0 0 1 "0" 0 366.7346 400.8079 6.28128835555804 NA NA NA NA 5.66865201630454e-14 0 0.103480862529786 0.00119821066320469
"126" "10IDcau06" "Dcau" "Subcanopy" 5.856866667 117.9434833 604446.327 647470.0973 604142.288 647409.4123 19 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 88 1 0 0 "0" 0 224.6117 420.8377 8.23955257271007 NA NA NA NA 7744.00000000013 0 0.0936312792353417 0.00128610016690396
"127" "10JDcau3" "Dcau" "Subcanopy" 5.856783333 117.9458167 604704.6798 647461.3188 604400.6408 647400.6338 19 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 64 1 0 1 "0" 0 482.9645 412.0592 15.4498022331583 NA NA NA NA 4096.0001947795 0 0.241403159893099 0.00352237136654319
"128" "10JDcau4" "Dcau" "Subcanopy" 5.857 117.9457833 604700.9416 647485.2665 604396.9026 647424.5815 19 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 60.2 1 0 1 "0" 0 479.2263 436.0069 11.6106805676663 NA NA NA NA 3624.04019475985 0 0.192868447967879 0.00277837866805854
"129" "10JDcau5" "Dcau" "Subcanopy" 5.8565 117.9463333 604761.9268 647430.0909 604457.8878 647369.4059 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 72 0 0 0 "0" 0 540.2115 380.8313 7.43385920080818 NA NA NA NA 4.03540413366435e-11 0 0.103248044455669 0.00156549671130194
"130" "10JDcau6" "Dcau" "Subcanopy" 5.85725 117.94625 604752.5647 647512.9927 604448.5257 647452.3077 15.89806 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 60 0 0 0 "0" 0 530.8494 463.7331 5.23472367872249 NA NA NA NA 8.28356094350911e-15 0 0.0872453946453748 0.00120384279850283
"131" "10JDcau7" "Dcau" "Subcanopy" 5.85715 117.9462 604747.0477 647501.9278 604443.0087 647441.2428 15 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 53.3 0 0 0 "0" 0 525.3324 452.6682 5.47074347004667 NA NA NA NA 5.61229926672404e-12 0 0.102640590432395 0.00145327861053075
"132" "10KDcau1" "Dcau" "Subcanopy" 5.856866667 117.9472667 604865.1979 647470.8026 604561.1589 647410.1176 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 53 0 0 0 "0" 0 643.4826 421.543 2.73666167376813 NA NA NA NA 2.5008724983862e-37 0 0.0516351259201533 0.000664339834530686
"133" "10KDcau4" "Dcau" "Subcanopy" 5.857966667 117.9481833 604966.4719 647592.5861 604662.4329 647531.9011 20 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 92 1 0 0 "0" 0 744.7566 543.3265 8.45817532380788 NA NA NA NA 8464.00000000001 0 0.0919366883022596 0.00109729009748598
"134" "10KDcau5" "Dcau" "Subcanopy" 5.85805 117.94775 604918.4845 647601.7181 604614.4455 647541.0331 15 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 80 1 0 0 "0" 0 696.7692 552.4585 8.29353989788778 0 0 0 0 6400.00000000001 0 0.103669248723597 0.00118243256455944
"135" "10KDcau6" "Dcau" "Subcanopy" 5.857816667 117.9476 604901.9212 647575.8936 604597.8822 647515.2086 20.96736 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 68 0 0 0 "0" 0 680.2059 526.634 10.9960861686493 NA NA NA NA 3.16279261187224e-06 0 0.16170714953896 0.00195469095037719
"136" "10KDcau7" "Dcau" "Subcanopy" 5.857966667 117.9468833 604822.5454 647592.3431 604518.5064 647531.6581 15 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 80 0 NA NA "DEAD2014" 1 600.8301 543.0835 6.66414293313741 NA NA NA NA 1.80538483771385e-24 0 0.0833017866642176 0.000986395539315616
"137" "10NDcau1" "Dcau" "Subcanopy" 5.856816667 117.9519 605378.1735 647466.1424 605074.1345 647405.4574 10 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 57.6 0 0 0 "0" 0 1156.4582 416.8828 2.30083512111928 NA NA NA NA 8.54890657497377e-28 0 0.0399450541860986 0.000421003210768539
"138" "10NDcau2" "Dcau" "Subcanopy" 5.858033333 117.9522167 605413.0082 647600.7124 605108.9692 647540.0274 9 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 87.5 1 0 0 "0" 0 1191.2929 551.4528 2.04868557648783 0 0 0 0 7656.25 0 0.0234135494455752 0.000258169641478338
"139" "10ODcau1" "Dcau" "Subcanopy" 5.857483333 117.95385 605593.9388 647540.2132 605289.8998 647479.5282 13.46109 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 76 0 0 0 "0" 0 1372.2235 490.9536 1.95551590919504 NA NA NA NA 7.78865696712753e-46 0 0.0257304724894084 0.000290701697830983
"140" "10ODcau2" "Dcau" "Subcanopy" 5.857233333 117.9536167 605568.1564 647512.5301 605264.1174 647451.8451 27 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 44.8 0 0 0 "0" 0 1346.4411 463.2705 1.29469146131981 NA NA NA NA 1.02021663140104e-34 0 0.0288993629758886 0.000312643704117794
"141" "10ODcau3" "Dcau" "Subcanopy" 5.856916667 117.9537167 605579.2872 647477.5394 605275.2482 647416.8544 18 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 63 0 0 0 "0" 0 1357.5719 428.2798 1.88042998045437 NA NA NA NA 1.3238687035194e-31 0 0.0298480949278472 0.000319928126147479
"142" "10ODcau4" "Dcau" "Subcanopy" 5.85695 117.9545667 605673.387 647481.3845 605369.348 647420.6995 5.13617 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 40 0 0 0 "0" 0 1451.6717 432.1249 1.09744013055949 NA NA NA NA 3.55114938159046e-32 0 0.0274360032639873 0.000335744687267178
"143" "10ODcau5" "Dcau" "Subcanopy" 5.858233333 117.9545833 605674.9836 647623.2687 605370.9446 647562.5837 9 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 95 0 0 1 "0" 0 1453.2683 574.0091 2.42575385375184 NA NA NA NA 5.10370650838449e-41 0 0.0255342510921246 0.000308035480584791
"144" "10PDcau1" "Dcau" "Subcanopy" 5.8582 117.95612 605845.1223 647619.8731 605541.0833 647559.1881 9 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 46.9 0 0 1 "0" 0 1623.407 570.6135 7.73499920138755 NA NA NA NA 0.000341683008947389 0 0.164925356106344 0.00218891350219699
"145" "10PDcau2" "Dcau" "Subcanopy" 5.85816 117.95606 605838.4871 647615.4395 605534.4481 647554.7545 9 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 49.8 0 0 0 "0" 0 1616.7718 566.1799 13.4781357524443 NA NA NA NA 0.0198414369191694 0 0.270645296233821 0.00361867008724108
"146" "10PDcau3" "Dcau" "Subcanopy" 5.85821 117.95591 605821.8707 647620.9391 605517.8317 647560.2541 7 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 74 1 0 1 "0" 0 1600.1554 571.6795 2.10512074949463 1 1 1 0 5476 3 0.0284475776958733 0.000348572460901168
"147" "10PDcau4" "Dcau" "Subcanopy" 5.85799 117.95616 605849.5904 647596.6637 605545.5514 647535.9787 9 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 44.2 0 0 0 "0" 0 1627.8751 547.4041 3.83040410008985 NA NA NA NA 2.64668471713349e-08 0 0.0866607262463767 0.00112858965415548
"148" "10PDcau5" "Dcau" "Subcanopy" 5.8573 117.95555 605782.1854 647520.2646 605478.1464 647459.5796 8 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 53.5 1 0 0 "0" 0 1560.4701 471.005 3.25289590593057 NA NA NA NA 2862.25 0 0.0608017926342163 0.000651197410794049
"149" "10PDcau6" "Dcau" "Subcanopy" 5.85708 117.95595 605826.512 647496.0175 605522.473 647435.3325 7 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 100 1 0 0 "0" 0 1604.7967 446.7579 4.100598367416 NA NA NA NA 10000 0 0.04100598367416 0.000630563955448492
"150" "10QDcau1" "Dcau" "Subcanopy" 5.856694444 117.95775 606025.8684 647453.7313 605721.8294 647393.0463 9 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 95 1 1 1 "0" 0 1804.1531 404.4717 1.47927267456008 0 0 0 0 9025 0 0.0155712913111587 0.000187578162257472
"151" "10QDcau2" "Dcau" "Subcanopy" 5.858361111 117.9578056 606031.7096 647638.0032 605727.6706 647577.3182 7 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 56.5 0 0 1 "0" 0 1809.9943 588.7436 8.509733298933 NA NA NA NA 1.66546445543134e-05 0 0.150614748653681 0.00193356639150554
"152" "10QDcau3" "Dcau" "Subcanopy" 5.857166667 117.9576389 606013.4791 647505.9178 605709.4401 647445.2328 7 "A2" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 48.7 0 0 1 "0" 0 1791.7638 456.6582 2.57950079160768 NA NA NA NA 3.30303330804555e-13 0 0.0529671620453322 0.000589999763043129
"153" "11HDCAU" "Dcau" "Subcanopy" 5.855 117.9428 604371.0235 647263.5983 604066.9845 647202.9133 21 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 76.5 0 0 NA "0" 0 149.3082 214.3387 2.98600048448448 NA NA NA NA 1.03440650569325e-22 0 0.0390326860716926 0.000426120740726173
"154" "11IDCAU1" "Dcau" "Subcanopy" 5.855116667 117.9435 604448.501 647276.6267 604144.462 647215.9417 17 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 89 0 0 1 "0" 0 226.7857 227.3671 6.78394080656861 NA NA NA NA 3.85547942522105e-14 0 0.0762240540063889 0.000772406837484586
"155" "11IDCAU10" "Dcau" "Subcanopy" 5.8559 117.9443833 604546.1483 647363.3936 604242.1093 647302.7086 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 72 0 0 1 "0" 0 324.433 314.134 13.3572395130768 NA NA NA NA 1.55207552162377e-06 0 0.1855172154594 0.00219458058183471
"156" "11IDCAU11" "Dcau" "Subcanopy" 5.855816667 117.9443667 604544.3259 647354.1775 604240.2869 647293.4925 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 100 0 0 1 "0" 0 322.6106 304.9179 21.2176314438984 NA NA NA NA 0.000379297646512673 0 0.212176314438984 0.00273372974023868
"157" "11IDCAU12" "Dcau" "Subcanopy" 5.856316667 117.9446167 604571.9112 647409.5023 604267.8722 647348.8173 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 42.5 0 0 1 "0" 0 350.1959 360.2427 18.9408203550539 NA NA NA NA 0.0266349670749838 0 0.445666361295386 0.00412392320170727
"158" "11IDCAU13" "Dcau" "Subcanopy" 5.856266667 117.9444667 604555.3135 647403.9465 604251.2745 647343.2615 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 116.4 1 0 0 "0" 0 333.5982 354.6869 7.67739990227366 NA NA NA NA 13548.96 0 0.0659570438339661 0.000856597240689955
"159" "11IDCAU14" "Dcau" "Subcanopy" 5.85665 117.9441333 604518.3306 647446.2643 604214.2916 647385.5793 17 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 62.2 0 0 1 "0" 0 296.6153 397.0047 6.70492754313111 NA NA NA NA 8.74206548781574e-14 0 0.107796262751304 0.00121796696437929
"160" "11IDCAU16" "Dcau" "Subcanopy" 5.85605 117.9440667 604511.0687 647379.9181 604207.0297 647319.2331 16 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "wet" 69.5 0 0 0 "0" 0 289.3534 330.6585 7.94410627700269 NA NA NA NA 5.6435532544967e-12 0 0.114303687438888 0.00124731281270768
"161" "11IDCAU17" "Dcau" "Subcanopy" 5.856433333 117.9433667 604433.4984 647422.1678 604129.4594 647361.4828 20 "A1" "Dipterocarpus_caudiferus_" 40 0.69 NA "dry" 52.5 0 0 0 "0" 0 211.7831 372.9082 4.70214627901553 NA NA NA NA 5.35239474529824e-12 0 0.0895646910288672 0.00107233124567715
